-34.040524	150.735615	2567	Narellan
-34.055271	150.74408	2567	Narellan Vale
-33.817299	151.20116	2065	Naremburn
-33.723127	151.287366	2101	Narrabeen
-33.749912	151.274687	2099	Narraweena
-33.948609	151.069628	2209	Narwee
-34.068935	150.44568	2570	Nattai
-33.652795	150.915685	2765	Nelson
-33.83112	151.221232	2089	Neutral Bay
-33.831529	151.222401	2089	Neutral Bay Junction
-33.839276	151.054828	2127	Newington
-33.659896	151.309312	2106	Newport
-33.652485	151.322776	2106	Newport Beach
-33.896449	151.180013	2042	Newtown
-29.039123	167.939564	2899	Norfolk Island
-33.720999	151.097331	2076	Normanhurst
-33.761652	151.295691	2099	North Curl Curl
-33.775702	151.269339	2100	North Manly
-33.798043	151.010707	2151	North Parramatta
-33.582355	150.721891	2754	North Richmond
-33.768119	151.02854	2151	North Rocks
-33.79677	151.124355	2113	North Ryde
-33.85746	151.091954	2137	North Strathfield
-33.838265	151.206481	2060	North Sydney
-33.83965	151.20541	2060	North Sydney Shoppingworld
-33.713419	151.147146	2074	North Turramurra
-33.810428	151.207945	2063	Northbridge
-33.789258	150.995523	2152	Northmead
-33.829732	151.177751	2066	Northwood
-34.078174	150.513639	2570	Oakdale
-33.744048	150.834819	2761	Oakhurst
-33.622562	150.862154	2765	Oakville
-33.796298	151.026314	2117	Oatlands
-33.981428	151.082765	2223	Oatley
-33.867084	150.988073	2161	Old Guildford
-33.792713	150.974108	2146	Old Toongabbie
-34.04279	150.573125	2570	Orangeville
-33.779331	150.716312	2748	Orchard Hills
-33.730197	151.248218	2100	Oxford Falls
-33.771261	150.79264	2760	Oxley Park
-34.006894	151.081067	2225	Oyster Bay
-33.885032	151.226475	2021	Paddington
-33.953915	151.038163	2211	Padstow
-33.940108	151.228411	2035	Pagewood
-33.604282	151.321419	2108	Palm Beach
-33.95613	150.998047	2213	Panania
-33.728123	150.923807	2768	Parklea
-33.816957	151.003451	2150	Parramatta
-33.959715	151.062187	2210	Peakhurst
-33.968127	151.057596	2210	Peakhurst Heights
-33.815942	150.920776	2145	Pemulwuy
-33.801912	150.955614	2145	Pendle Hill
-33.738681	151.071433	2120	Pennant Hills
-33.744073	150.69602	2750	Penrith
-33.963346	151.086744	2222	Penshurst
-33.896242	151.154136	2049	Petersham
-34.255973	150.635599	2574	Pheasants Nest
-33.980556	151.236692	2036	Phillip Bay
-33.979303	151.000056	2213	Picnic Point
-34.185524	150.606454	2571	Picton
-33.586184	150.860081	2756	Pitt Town
-33.966909	150.98764	2172	Pleasure Point
-33.751432	150.841204	2761	Plumpton
-33.870083	151.252329	2027	Point Piper
